accident_id,latitude,longitude,datetime,hour,day_of_week,severity,weather,road_type,visibility,traffic_level,road_condition,lighting,junction,speed_limit,vehicle_type,area_name
837,18.613271809365045,73.77220036506903,2023-12-13 04:41:30,4,2,1,Rain,Intersection,0.6711670412304953,5,Wet,Night,1,80,Bike,Wakad
838,18.625920119104926,73.76798099155047,2023-06-21 21:04:59,21,2,1,Rain,Intersection,0.9823452394142305,5,Dry,Night,0,80,Truck,Wakad
839,18.590420542864774,73.76160726693048,2023-08-26 22:20:00,22,5,2,Rain,Highway,0.8736123225442934,1,Dry,Night,1,40,Truck,Wakad
840,18.605264513451225,73.74691444031787,2023-11-13 12:24:40,12,0,2,Fog,Highway,0.41953062538416164,3,Wet,Daylight,0,40,Car,Wakad
841,18.606888232834503,73.77480332303871,2023-10-07 08:07:09,8,5,1,Clear,City Road,0.5245804145775241,4,Wet,Daylight,1,80,Truck,Wakad
842,18.58653166152832,73.75542788291789,2023-12-13 10:13:54,10,2,1,Clear,City Road,0.5361881965970612,5,Wet,Daylight,1,40,Car,Wakad
843,18.599837231029213,73.7650288327672,2023-07-16 00:52:24,0,6,3,Fog,City Road,0.2513372471735557,5,Wet,Night,0,80,Car,Wakad
844,18.600221532368217,73.76938237230816,2023-06-15 17:30:43,17,3,2,Clear,Intersection,0.5705630591496609,1,Wet,Daylight,0,40,Bike,Wakad
845,18.605745823093173,73.75098966914116,2023-11-19 13:27:56,13,6,1,Clear,Intersection,0.8018775719188065,5,Wet,Daylight,0,60,Car,Wakad
846,18.593540593026823,73.76127414789597,2023-12-19 04:29:55,4,1,1,Clear,Highway,0.9607096674381639,4,Wet,Night,0,80,Bus,Wakad
847,18.626584615847197,73.77007870914473,2023-08-01 18:32:12,18,1,3,Rain,Intersection,0.9806912350718576,2,Wet,Daylight,1,40,Truck,Wakad
848,18.599711735868777,73.76567101852504,2023-06-23 04:12:57,4,4,2,Rain,City Road,0.9202001657446702,5,Wet,Night,0,60,Car,Wakad
849,18.604055086951053,73.75983446232891,2023-12-15 10:35:08,10,4,2,Clear,Intersection,0.8747582075783904,5,Dry,Daylight,0,60,Bike,Wakad
850,18.58537381495067,73.77083934700121,2023-03-03 19:27:33,19,4,3,Rain,Highway,0.6434078736035156,3,Dry,Daylight,0,40,Truck,Wakad
851,18.584723875930806,73.76457600857398,2023-10-16 19:22:15,19,0,1,Clear,City Road,0.826132002971885,4,Wet,Daylight,0,40,Bus,Wakad
852,18.593565037823478,73.75393486672715,2023-12-01 13:42:52,13,4,1,Rain,Highway,0.726934309997968,2,Dry,Daylight,0,60,Bike,Wakad
853,18.597914623075834,73.75281980938361,2023-07-04 08:17:11,8,1,2,Clear,Intersection,0.7579729392627117,4,Dry,Daylight,0,80,Truck,Wakad
854,18.58698800863366,73.7466748172317,2023-06-24 18:57:15,18,5,3,Clear,Intersection,0.863789661067472,5,Dry,Daylight,0,40,Bus,Wakad
855,18.586068747323555,73.75804399626755,2023-04-11 15:50:25,15,1,1,Rain,City Road,0.579143128029549,1,Wet,Daylight,1,40,Bike,Wakad
856,18.601449072052624,73.772530000273,2023-10-19 23:04:03,23,3,2,Clear,Highway,0.5336203170260183,2,Wet,Night,1,80,Bike,Wakad
857,18.58910370921581,73.76183682787654,2023-04-07 00:26:28,0,4,1,Clear,Intersection,0.6516097733592956,1,Dry,Night,0,60,Bike,Wakad
858,18.58519168798375,73.75723446198566,2023-11-23 04:05:22,4,3,1,Clear,City Road,0.5983442791156066,2,Dry,Night,1,40,Bike,Wakad
859,18.587991157076736,73.75745000580163,2023-09-05 15:26:07,15,1,1,Clear,Intersection,0.9922209767916841,1,Dry,Daylight,0,80,Car,Wakad
860,18.622419112668187,73.78067462004161,2023-04-18 16:43:44,16,1,1,Rain,City Road,0.6935250059674435,4,Wet,Daylight,1,80,Bike,Wakad
861,18.60933852343606,73.76325886530577,2023-10-25 09:54:03,9,2,3,Clear,Highway,0.9113239635969447,3,Wet,Daylight,1,40,Car,Wakad
862,18.595982928436197,73.76013909021718,2023-10-30 00:27:17,0,0,3,Rain,Intersection,0.7415059277741893,5,Dry,Night,1,80,Bike,Wakad
863,18.610368956125868,73.75523038329082,2023-07-22 10:51:59,10,5,3,Rain,Highway,0.7393224352752624,1,Dry,Daylight,0,80,Bus,Wakad
864,18.597282185962836,73.77169369302408,2023-07-08 04:46:17,4,5,2,Clear,Highway,0.524649831204585,1,Dry,Night,1,80,Car,Wakad
865,18.597334768024638,73.75260758459318,2023-09-01 09:43:07,9,4,1,Rain,Highway,0.8560359961239652,4,Wet,Daylight,0,40,Bike,Wakad
866,18.60321404034423,73.76695379815328,2023-04-03 21:55:59,21,0,1,Clear,Intersection,0.9109007296271001,5,Wet,Night,0,80,Truck,Wakad
867,18.6258788175226,73.76501873380721,2023-04-17 15:26:01,15,0,2,Clear,Highway,0.7376795338404343,2,Dry,Daylight,0,40,Bus,Wakad
868,18.60293867813148,73.75211605561533,2023-06-20 19:54:35,19,1,1,Rain,Intersection,0.9659563662987279,5,Dry,Daylight,1,80,Truck,Wakad
869,18.619850091093348,73.76558206633871,2023-01-31 02:11:49,2,1,2,Rain,Highway,0.5751553112419844,2,Wet,Night,1,80,Bus,Wakad
870,18.605940770744585,73.76353891111482,2023-10-05 02:43:12,2,3,1,Clear,Intersection,0.5421939739474935,5,Wet,Night,0,80,Car,Wakad
871,18.588857898461598,73.7443428981305,2023-04-21 23:10:45,23,4,1,Clear,Intersection,0.6352608900859233,5,Dry,Night,1,60,Car,Wakad
872,18.59708569435275,73.77666782556899,2023-04-02 01:38:18,1,6,2,Rain,Highway,0.9193108980990283,1,Wet,Night,0,60,Bike,Wakad
873,18.596032284232333,73.75614207276551,2023-04-16 12:34:06,12,6,2,Clear,Highway,0.727664374904301,1,Wet,Daylight,1,60,Truck,Wakad
874,18.58002657525859,73.77178457805667,2023-05-11 10:19:33,10,3,1,Rain,City Road,0.628682729200817,3,Wet,Daylight,0,40,Bus,Wakad
875,18.60640630569757,73.75112759661255,2023-05-05 03:54:32,3,4,2,Rain,City Road,0.7366065934421994,2,Wet,Night,0,80,Bus,Wakad
876,18.595621242181373,73.77506072203872,2023-12-13 19:36:48,19,2,1,Clear,Highway,0.7030410662798855,5,Wet,Daylight,0,60,Truck,Wakad
877,18.61268197067234,73.74841825078522,2023-07-29 18:35:01,18,5,1,Clear,City Road,0.55463972268408,5,Wet,Daylight,0,60,Bike,Wakad
878,18.592924117062278,73.76249223878048,2023-02-01 07:02:17,7,2,2,Clear,Highway,0.9710789585149966,2,Wet,Daylight,0,80,Truck,Wakad
879,18.609233659524854,73.76823895943076,2023-02-23 17:44:23,17,3,2,Clear,City Road,0.6681563637524778,4,Wet,Daylight,0,80,Bus,Wakad
880,18.599366671529634,73.75857293446387,2023-02-28 13:50:37,13,1,1,Clear,Intersection,0.7245617069651253,2,Wet,Daylight,0,60,Bike,Wakad
881,18.608579991561825,73.76706420774997,2023-03-31 19:30:47,19,4,1,Clear,Highway,0.8047642548770317,2,Dry,Daylight,0,80,Car,Wakad
882,18.60677613683676,73.77046075674691,2023-05-29 18:08:51,18,0,3,Rain,Intersection,0.7239718201038516,3,Wet,Daylight,1,60,Bike,Wakad
883,18.586500936837886,73.75585881592527,2023-09-27 12:04:51,12,2,3,Clear,City Road,0.5672450532477511,5,Dry,Daylight,1,60,Truck,Wakad
884,18.61207102780655,73.76536934330144,2023-03-01 08:14:53,8,2,2,Fog,Intersection,0.3472128741185291,3,Wet,Daylight,0,40,Bike,Wakad
885,18.604515610923592,73.75002012393922,2023-10-02 08:18:13,8,0,1,Rain,City Road,0.56272089222526,3,Wet,Daylight,1,80,Bike,Wakad
886,18.590471910730372,73.77009264698242,2023-03-25 02:11:07,2,5,3,Clear,Highway,0.7649169444810351,2,Dry,Night,0,40,Bus,Wakad
887,18.595843229174694,73.76704270748039,2023-01-25 22:39:22,22,2,1,Rain,City Road,0.8042857965869872,5,Dry,Night,0,40,Car,Wakad
888,18.591226731983507,73.7784816482457,2023-06-11 02:50:56,2,6,2,Rain,City Road,0.7077466983479572,5,Wet,Night,0,40,Bike,Wakad
889,18.59605152233069,73.75516636539197,2023-06-08 07:06:05,7,3,2,Rain,Highway,0.6829597177067877,3,Wet,Daylight,1,80,Bus,Wakad
890,18.60266092769568,73.75596428880858,2023-05-09 12:02:17,12,1,2,Clear,Intersection,0.9349647811984968,3,Dry,Daylight,0,60,Car,Wakad
891,18.59321329752969,73.73581866801308,2023-07-30 17:30:08,17,6,1,Clear,Highway,0.6815945618581125,3,Dry,Daylight,0,60,Bike,Wakad
892,18.58050329719141,73.76071736519516,2023-06-30 22:43:45,22,4,2,Rain,Highway,0.6440760678887015,1,Wet,Night,0,80,Truck,Wakad
893,18.592791890978397,73.75038887609867,2023-06-11 11:17:48,11,6,3,Fog,City Road,0.3808853984642704,1,Wet,Daylight,1,80,Bus,Wakad
894,18.603605572450412,73.75432679524765,2023-01-25 04:21:30,4,2,1,Clear,Intersection,0.6153671383030594,5,Wet,Night,1,80,Truck,Wakad
895,18.613591783936023,73.7571257178749,2023-03-22 07:50:10,7,2,1,Clear,City Road,0.9734212758337579,1,Wet,Daylight,1,80,Bus,Wakad
896,18.591613034907905,73.7757340594235,2023-11-20 11:06:30,11,0,2,Clear,Highway,0.8443225261321949,4,Wet,Daylight,0,60,Bike,Wakad
897,18.606432176016586,73.74172322728329,2023-06-13 04:01:17,4,1,2,Clear,Intersection,0.5629011681730256,3,Wet,Night,0,80,Car,Wakad
898,18.59225012160843,73.7587242308695,2023-06-01 06:11:13,6,3,1,Clear,City Road,0.6266264084828581,5,Wet,Daylight,0,40,Bike,Wakad
899,18.58205435048102,73.75278346880222,2023-12-18 09:42:21,9,0,1,Rain,Intersection,0.6080679061554604,5,Wet,Daylight,0,60,Bike,Wakad
900,18.59299185992758,73.75438569832902,2023-10-26 23:00:59,23,3,3,Fog,Highway,0.27584450180048997,1,Wet,Night,1,40,Bus,Wakad
901,18.564830958431276,73.75865727316706,2023-08-15 20:00:52,20,1,1,Fog,Intersection,0.25868498686119534,3,Wet,Night,1,40,Bus,Wakad
902,18.599274399586665,73.77556794367808,2023-09-28 02:44:38,2,3,2,Clear,Intersection,0.9428509567702388,4,Wet,Night,0,40,Car,Wakad
903,18.587677817699582,73.76601064614944,2023-01-08 14:03:03,14,6,1,Clear,City Road,0.5125698628781571,3,Dry,Daylight,0,40,Bus,Wakad
904,18.602344919354096,73.76865989655455,2023-11-29 17:19:16,17,2,2,Rain,Highway,0.7235802522653318,4,Dry,Daylight,0,60,Truck,Wakad
905,18.600079863850336,73.76333399654301,2023-12-09 00:18:54,0,5,1,Clear,City Road,0.5101401574472904,2,Dry,Night,0,40,Bus,Wakad
906,18.606943577882063,73.7685479679865,2023-10-25 07:51:31,7,2,1,Rain,City Road,0.9929613294850088,2,Dry,Daylight,1,80,Truck,Wakad
907,18.60341209327237,73.76781781770629,2023-08-12 13:49:22,13,5,2,Rain,Highway,0.7474913973562305,1,Wet,Daylight,0,60,Car,Wakad
908,18.598102010809892,73.76321579000539,2023-05-28 17:24:29,17,6,2,Fog,Highway,0.4660576505653893,5,Wet,Daylight,1,40,Truck,Wakad
909,18.591328871975257,73.75666654239977,2023-07-05 05:46:24,5,2,2,Clear,Highway,0.803979675416171,2,Dry,Night,1,80,Bike,Wakad
910,18.62093007054585,73.75730235535663,2023-01-03 06:57:19,6,1,1,Rain,Highway,0.5246368267913857,1,Wet,Daylight,1,60,Truck,Wakad
911,18.602037372967747,73.74406923602088,2023-05-17 14:37:46,14,2,1,Clear,City Road,0.5792680792499618,1,Dry,Daylight,0,60,Bus,Wakad
912,18.613811521177617,73.75939963749819,2023-04-26 23:16:17,23,2,1,Rain,Intersection,0.5565498697119112,1,Wet,Night,0,80,Bike,Wakad
913,18.581097336152045,73.77528166053958,2023-10-20 14:53:49,14,4,1,Clear,Intersection,0.6134185511627476,3,Wet,Daylight,0,40,Bus,Wakad
914,18.608626203225402,73.76621716933003,2023-06-01 10:56:20,10,3,2,Clear,Highway,0.7457571129159133,4,Dry,Daylight,1,80,Bike,Wakad
915,18.59162825930013,73.7640335946,2023-11-28 10:42:41,10,1,1,Fog,City Road,0.4289156630180778,1,Wet,Daylight,0,40,Bus,Wakad
916,18.594467021443627,73.77362487284192,2023-12-13 06:42:05,6,2,2,Clear,Intersection,0.9249937965845052,5,Dry,Daylight,1,60,Truck,Wakad
917,18.592466245945054,73.76076581142952,2023-11-21 13:33:20,13,1,3,Clear,Intersection,0.7616462314444975,4,Dry,Daylight,0,80,Bus,Wakad
918,18.590310421653005,73.7569978548425,2023-06-12 17:33:41,17,0,1,Rain,City Road,0.6891369468414366,4,Dry,Daylight,1,80,Bike,Wakad
919,18.59243871387814,73.75848463123751,2023-07-29 00:34:45,0,5,1,Fog,City Road,0.3271581621309877,1,Dry,Night,0,40,Bus,Wakad
920,18.57245210202141,73.76105486059632,2023-10-18 07:21:03,7,2,2,Clear,Intersection,0.6669074558546186,3,Wet,Daylight,0,40,Car,Wakad
921,18.589716920501775,73.77998480087138,2023-10-13 07:17:08,7,4,2,Clear,Intersection,0.8445545407434121,1,Dry,Daylight,1,40,Truck,Wakad
922,18.603262598560573,73.7640764349985,2023-08-01 02:19:19,2,1,1,Fog,Highway,0.4347364616446819,2,Wet,Night,1,40,Truck,Wakad
923,18.610413932636213,73.76982443648788,2023-11-07 15:18:42,15,1,1,Clear,Intersection,0.8193630911246098,5,Dry,Daylight,0,80,Bus,Wakad
924,18.608916967423056,73.77376456022364,2023-08-23 06:43:17,6,2,1,Clear,Highway,0.890976308486076,5,Wet,Daylight,0,80,Bus,Wakad
925,18.60886056167936,73.76976936702931,2023-12-15 16:12:29,16,4,1,Clear,Highway,0.7569379173891169,2,Wet,Daylight,0,40,Car,Wakad
926,18.59544907084263,73.7690069365281,2023-03-27 15:34:10,15,0,1,Clear,Highway,0.713272849305038,1,Dry,Daylight,1,80,Truck,Wakad
927,18.606391804756466,73.7637548419553,2023-07-09 14:37:42,14,6,1,Rain,City Road,0.8454267521699067,5,Wet,Daylight,0,40,Car,Wakad
928,18.598247258292744,73.77204241666912,2023-03-27 05:09:28,5,0,1,Rain,Highway,0.5241979409728827,4,Dry,Night,1,80,Bus,Wakad
929,18.58924357757462,73.75763484113624,2023-04-16 23:56:29,23,6,1,Clear,City Road,0.8969216464339307,5,Wet,Night,1,40,Truck,Wakad
930,18.606346612305437,73.77269913435411,2023-06-19 06:17:08,6,0,1,Rain,Intersection,0.9547777142186012,5,Dry,Daylight,0,40,Bike,Wakad
931,18.591194877017223,73.75797918524876,2023-07-08 14:30:41,14,5,2,Rain,Highway,0.7353811961938015,4,Wet,Daylight,1,80,Bus,Wakad
932,18.602833698512608,73.73707189500605,2023-01-12 06:31:51,6,3,1,Rain,Intersection,0.6868251481864921,4,Dry,Daylight,0,80,Bike,Wakad
933,18.599701877618763,73.76357890599114,2023-06-01 00:24:42,0,3,2,Clear,Intersection,0.6441013469250194,5,Dry,Night,0,40,Bus,Wakad
934,18.592812959352376,73.77142260273544,2023-05-11 12:57:15,12,3,1,Clear,Highway,0.7439114186909406,5,Wet,Daylight,1,40,Bike,Wakad
935,18.594790083205094,73.75691588258219,2023-09-17 18:21:14,18,6,1,Clear,Highway,0.9996581340948564,3,Dry,Daylight,1,60,Bike,Wakad
936,18.603626650231817,73.76487697607011,2023-09-21 18:03:40,18,3,2,Clear,Highway,0.7317739196294609,2,Dry,Daylight,0,80,Truck,Wakad
937,18.60391898492713,73.75537600856289,2023-11-06 23:13:32,23,0,2,Rain,Highway,0.8277267282467821,5,Dry,Night,0,40,Bike,Wakad
938,18.61601444460943,73.7618098626214,2023-06-07 00:30:16,0,2,1,Rain,Intersection,0.9396984966529423,1,Dry,Night,0,40,Bike,Wakad
939,18.597346513151717,73.77192957130453,2023-10-09 05:51:34,5,0,3,Fog,City Road,0.4982909347333696,2,Wet,Night,1,60,Truck,Wakad
940,18.621713555816893,73.76377075041766,2023-03-06 02:19:42,2,0,2,Clear,Intersection,0.9222607656568274,4,Wet,Night,1,60,Bus,Wakad
941,18.606344504776363,73.75778801183387,2023-11-23 10:04:50,10,3,1,Clear,Highway,0.8433778601409545,2,Wet,Daylight,1,40,Bike,Wakad
942,18.601904363152034,73.77538115411772,2023-07-01 12:23:30,12,5,2,Fog,Intersection,0.37621870377382677,3,Wet,Daylight,0,40,Bus,Wakad
943,18.602125280123232,73.74495633291704,2023-12-24 02:44:56,2,6,2,Clear,Highway,0.7200603854924681,1,Dry,Night,1,80,Bike,Wakad
944,18.603916625641858,73.7476626997519,2023-02-19 13:34:38,13,6,1,Clear,City Road,0.724455861296395,4,Dry,Daylight,1,80,Truck,Wakad
945,18.59483789217806,73.7611174853727,2023-08-30 15:51:18,15,2,1,Clear,Highway,0.7770848608055001,2,Dry,Daylight,0,80,Bike,Wakad
946,18.59942727405,73.75073526875254,2023-07-27 10:23:35,10,3,2,Clear,Highway,0.5300365841774912,2,Wet,Daylight,0,40,Truck,Wakad
947,18.603359700925687,73.750233550561,2023-01-11 11:20:43,11,2,2,Clear,Intersection,0.7927429691575179,4,Dry,Daylight,0,60,Car,Wakad
948,18.61821074482308,73.75349115910961,2023-12-19 05:11:22,5,1,1,Clear,City Road,0.506034967650309,2,Dry,Night,0,80,Car,Wakad
949,18.588295820810636,73.75445133803429,2023-06-03 00:32:05,0,5,3,Clear,City Road,0.7522105198576066,3,Wet,Night,0,40,Bike,Wakad
950,18.617749997218493,73.76251108034877,2023-08-18 20:50:25,20,4,2,Rain,Highway,0.8713607485932087,3,Wet,Night,0,40,Bus,Wakad
951,18.57966003316853,73.76154498144619,2023-08-08 04:30:52,4,1,3,Rain,Intersection,0.6100331273923458,1,Dry,Night,0,60,Bus,Wakad
952,18.58806731677171,73.75951865596738,2023-09-15 11:36:20,11,4,1,Rain,Intersection,0.7551235499015728,4,Wet,Daylight,1,60,Car,Wakad
953,18.59755779085535,73.75203142371367,2023-01-11 12:36:33,12,2,2,Clear,Highway,0.5801602356834672,2,Wet,Daylight,1,80,Car,Wakad
954,18.58705513550111,73.76649827213727,2023-02-02 14:26:49,14,3,1,Clear,Intersection,0.5867860720757199,3,Wet,Daylight,1,80,Car,Wakad
955,18.615199880257546,73.7565360342295,2023-09-07 14:51:39,14,3,1,Clear,Intersection,0.9030058552442422,1,Wet,Daylight,0,40,Car,Wakad
956,18.596833869867204,73.75220134204302,2023-06-16 10:57:38,10,4,2,Clear,Intersection,0.6273602502287745,3,Wet,Daylight,0,60,Car,Wakad
957,18.606833482326888,73.75476091810846,2023-02-22 16:48:39,16,2,1,Clear,Highway,0.571540697708657,4,Dry,Daylight,0,80,Truck,Wakad
958,18.59454507855482,73.72852449403513,2023-12-03 15:38:24,15,6,3,Rain,Highway,0.5438864570617203,2,Wet,Daylight,1,60,Bus,Wakad
959,18.585735371438833,73.75080085144297,2023-06-29 07:20:29,7,3,1,Clear,Highway,0.7501668278380111,2,Dry,Daylight,0,60,Bus,Wakad
960,18.601196959246032,73.75051281265424,2023-03-12 13:50:14,13,6,2,Rain,City Road,0.6409996763424859,5,Wet,Daylight,1,40,Truck,Wakad
961,18.61055714575843,73.7588643588703,2023-01-20 12:41:12,12,4,1,Clear,Intersection,0.8273105967577314,4,Wet,Daylight,0,80,Truck,Wakad
962,18.59582215473429,73.76902533313934,2023-04-12 00:49:57,0,2,2,Rain,Intersection,0.6645028648311164,1,Wet,Night,1,80,Bike,Wakad
963,18.6064092529213,73.76217969507219,2023-05-28 05:30:14,5,6,2,Clear,Highway,0.751534161316014,5,Dry,Night,0,40,Bike,Wakad
964,18.597562526991386,73.7622357624443,2023-05-08 03:08:52,3,0,3,Clear,City Road,0.5630847950743684,5,Wet,Night,0,40,Bike,Wakad
965,18.598915698810025,73.7702640331733,2023-03-24 04:49:00,4,4,1,Clear,Intersection,0.8449105356643809,4,Dry,Night,0,80,Bus,Wakad
966,18.598400271259163,73.75250396912996,2023-06-26 14:06:17,14,0,1,Clear,City Road,0.9177823992856176,4,Dry,Daylight,0,80,Bus,Wakad
967,18.5863455869295,73.77509444101403,2023-05-07 22:25:25,22,6,1,Fog,Intersection,0.2834937166874453,2,Wet,Night,0,80,Truck,Wakad
968,18.603594204862084,73.75773780226196,2023-05-12 01:43:59,1,4,1,Fog,City Road,0.48459040007400433,1,Wet,Night,1,60,Bus,Wakad
969,18.58017502274956,73.74834020293049,2023-10-23 15:10:30,15,0,3,Clear,Intersection,0.6977400140158284,3,Wet,Daylight,0,80,Car,Wakad
970,18.579364107634923,73.76513371431719,2023-12-08 14:50:20,14,4,2,Clear,Intersection,0.6692633173634179,4,Wet,Daylight,0,60,Bike,Wakad
971,18.592571984122813,73.765342105637,2023-05-28 05:42:44,5,6,1,Clear,City Road,0.7140616839091873,2,Dry,Night,0,40,Car,Wakad
972,18.597361035113554,73.7745249572915,2023-04-19 01:32:22,1,2,2,Clear,Highway,0.7635354692567291,3,Wet,Night,0,40,Bike,Wakad
973,18.587930586027703,73.7652250466029,2023-10-20 01:14:22,1,4,1,Clear,Intersection,0.9900259714882425,4,Wet,Night,1,80,Bike,Wakad
974,18.615553559623617,73.77423936344238,2023-11-20 02:05:46,2,0,1,Clear,Intersection,0.9467672917492185,1,Wet,Night,1,40,Truck,Wakad
975,18.609276448447883,73.75614864143677,2023-06-13 17:16:08,17,1,3,Clear,City Road,0.6075602985230204,5,Wet,Daylight,0,60,Car,Wakad
976,18.60465037419431,73.75551265836002,2023-04-08 23:20:27,23,5,2,Rain,Highway,0.9375604961912472,2,Wet,Night,1,60,Truck,Wakad
977,18.593352520456108,73.7676881501155,2023-11-21 05:56:01,5,1,2,Rain,Highway,0.8272830956117991,5,Dry,Night,0,40,Truck,Wakad
978,18.596431823721392,73.74908953317485,2023-02-01 19:25:17,19,2,1,Clear,Highway,0.8392096258568562,1,Wet,Daylight,0,40,Bus,Wakad
979,18.61155818420716,73.75263204765041,2023-07-02 15:34:38,15,6,2,Rain,City Road,0.666409180545836,3,Dry,Daylight,0,80,Bike,Wakad
980,18.60450320932456,73.7709234244156,2023-01-08 12:39:55,12,6,1,Clear,Highway,0.7293289797461852,5,Wet,Daylight,0,80,Bus,Wakad
981,18.609538754422825,73.74185106595058,2023-10-18 21:24:43,21,2,2,Clear,Highway,0.5206139069995301,4,Dry,Night,1,60,Car,Wakad
982,18.5756081930406,73.76985858887744,2023-07-29 11:44:59,11,5,1,Clear,City Road,0.5591770506632938,1,Dry,Daylight,0,80,Car,Wakad
983,18.60526690146784,73.77535286330699,2023-01-21 05:28:22,5,5,1,Clear,Intersection,0.6462702142407849,2,Wet,Night,0,80,Bike,Wakad
984,18.59972221792534,73.77284138174588,2023-05-16 21:52:00,21,1,1,Rain,City Road,0.6840428188331071,5,Wet,Night,1,80,Car,Wakad
985,18.59967930352584,73.75783122782941,2023-03-29 01:54:07,1,2,2,Clear,Highway,0.788561134957221,5,Wet,Night,1,40,Bike,Wakad
986,18.581369777642507,73.74556976375284,2023-09-10 11:46:55,11,6,2,Rain,City Road,0.7449140302733612,5,Wet,Daylight,1,60,Bus,Wakad
987,18.593877943037796,73.76257697222165,2023-01-27 15:34:10,15,4,1,Clear,City Road,0.7877747539155516,1,Dry,Daylight,1,60,Truck,Wakad
988,18.605780526630827,73.76314583690616,2023-10-31 09:37:11,9,1,1,Rain,Intersection,0.8709163568643299,2,Dry,Daylight,0,80,Bike,Wakad
989,18.600580244300765,73.74461677995029,2023-09-11 02:47:37,2,0,2,Clear,Intersection,0.830059451498087,2,Dry,Night,0,40,Car,Wakad
990,18.60973636868489,73.77055539949254,2023-01-16 15:13:58,15,0,2,Rain,Highway,0.8738717129638054,2,Dry,Daylight,1,40,Bus,Wakad
991,18.60498066924707,73.74860510633471,2023-10-20 21:57:46,21,4,2,Clear,Intersection,0.5355122838246633,2,Dry,Night,0,40,Truck,Wakad
992,18.600349291622425,73.77557202549927,2023-01-13 01:13:13,1,4,1,Rain,Intersection,0.7613468870222685,3,Wet,Night,1,60,Bus,Wakad
993,18.602644445908748,73.75841041614821,2023-04-07 00:50:50,0,4,2,Clear,Intersection,0.8587017777026051,2,Dry,Night,0,40,Truck,Wakad
994,18.62376463674607,73.75625409969312,2023-03-19 10:10:34,10,6,1,Fog,Highway,0.48444113982955606,4,Wet,Daylight,1,40,Truck,Wakad
995,18.597160024294535,73.77063571359136,2023-11-22 22:10:47,22,2,2,Fog,Intersection,0.3539465155172957,3,Wet,Night,0,40,Bus,Wakad
996,18.600915321321494,73.77873526841718,2023-01-08 21:57:19,21,6,2,Clear,Intersection,0.8883034198981953,1,Wet,Night,1,40,Truck,Wakad
997,18.58572423619935,73.77900134910399,2023-08-30 07:16:05,7,2,1,Clear,City Road,0.9808202461576521,2,Dry,Daylight,1,80,Bike,Wakad
998,18.5832623164795,73.74539888740087,2023-03-01 04:18:23,4,2,2,Clear,Highway,0.7717349349906816,4,Wet,Night,0,80,Car,Wakad
999,18.60110649940353,73.76862262982159,2023-04-03 15:24:00,15,0,1,Rain,City Road,0.7008968351666819,1,Dry,Daylight,1,40,Bus,Wakad
1000,18.58153209887769,73.76172200896141,2023-02-19 00:27:53,0,6,1,Clear,Intersection,0.6742545748910427,5,Wet,Night,0,60,Truck,Wakad
